"siteyear","X58_","X59_","X60_","X61_","X62_","X63_","X64_","X65_","X66_","X67_","X68_","X69_","X70_","X71_","X72_","X73_","X74_","X75_","X76_","X77_","X78_","X79_","X80_","X81_","X82_","X83_","X84_","X85_","X86_","X87_","X88_","X89.","X90.","X91.","X92.","X93.","X94.","X95.","X96.","X97.","X98.","X99.","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161"
"BLG 2019",4.41108333333333,5.1244375,6.72547916666667,6.84060416666667,6.84058333333333,6.00272916666667,2.2861875,3.30214583333333,5.76302083333333,2.705375,3.49079166666667,1.511375,5.15527083333333,4.7581875,6.9656875,7.40520833333333,5.6059375,2.02545833333333,4.47445833333333,4.69391666666667,7.68654166666667,11.4718958333333,12.7583125,9.68516666666667,6.70377083333333,6.94458333333333,7.85510416666667,9.0469375,10.8457083333333,10.3750625,9.31910416666667,8.5759375,4.14866666666667,4.62191666666667,5.89820833333333,4.22433333333333,4.86233333333333,8.39802083333333,3.96227083333333,7.36364583333333,7.518625,8.00060416666667,6.34508333333333,7.30735416666667,5.929,6.13891666666667,6.6835,7.24822916666667,7.70895833333333,9.29716666666667,9.92220833333333,13.047625,15.3438333333333,16.0447291666667,13.8824791666667,11.1268333333333,10.4172708333333,10.8872708333333,9.57020833333333,8.62929166666667,10.7616666666667,10.2591666666667,11.0749375,11.7340416666667,9.695625,6.453125,6.57791666666667,7.70841666666667,7.58295833333333,6.0455,5.3025625,7.50939583333333,6.5999375,7.93797916666667,9.23229166666667,13.3089166666667,14.2993541666667,15.3553541666667,12.02525,12.5248333333333,10.773125,11.3998541666667,12.068625,11.3890416666667,10.1545625,12.8205625,13.1751458333333,10.2394375,11.0759375,10.1244166666667,9.20408333333333,7.93795833333333,9.6855625,10.96025,12.2251666666667,13.9489166666667,13.62525,12.2772708333333,10.689375,12.0370208333333,11.3666875,12.0372083333333,12.1624375,11.2737291666667
"BLG 2020",1.7945,1.293125,3.09266666666667,3.0506875,2.52708333333333,4.27397916666667,1.73154166666667,1.2921875,1.28164583333333,5.736875,6.75225,3.16520833333333,5.52908333333333,3.7406875,3.02927083333333,4.01308333333333,4.7346875,6.2606875,3.61435416666667,6.50172916666667,4.44154166666667,4.07466666666667,2.71429166666667,4.59872916666667,4.55591666666667,5.94675,9.66839583333333,9.8359375,6.8889375,6.36570833333333,3.3013125,4.74475,7.536375,6.95025,8.2364375,6.79427083333333,3.77152083333333,6.9404375,10.429125,10.5663125,7.39804166666667,9.4784375,6.60633333333333,11.0358333333333,12.4672291666667,8.30908333333333,6.27060416666667,6.90560416666667,10.8883125,7.74560416666667,6.66858333333333,7.97429166666667,8.7469375,8.96566666666667,8.190625,9.55958333333333,9.497125,9.862125,11.442125,9.58322916666667,6.3126875,6.16589583333333,5.18322916666667,7.88139583333333,8.84241666666667,9.23908333333333,9.19810416666667,7.81802083333333,8.391625,10.290875,10.0414375,13.1567291666667,11.6418125,6.15645833333333,6.72016666666667,6.79402083333333,4.34629166666667,8.04679166666667,9.13454166666667,10.9741458333333,12.0082291666667,13.2506666666667,13.5741666666667,16.6730416666667,11.9857708333333,11.6429375,10.525,12.593,12.4551875,13.9496666666667,13.2707291666667,16.5471041666667,17.6107291666667,14.6485,14.4597291666667,14.781625,13.1563333333333,10.6084166666667,8.83272916666667,7.78745833333333,12.5613541666667,11.0994375,9.39479166666667,11.120375
"BLG 2021",7.34604166666667,7.50310416666667,7.325125,5.99916666666667,2.85516666666667,3.7535,2.60383333333333,2.10229166666667,5.50822916666667,7.41941666666667,7.22129166666667,6.156,6.0515,3.65947916666667,5.0590625,6.63622916666667,7.3045625,9.59054166666667,10.3104166666667,12.0745,10.2477291666667,9.3295,8.63004166666667,7.55466666666667,8.7979375,6.65708333333333,7.55504166666667,6.59460416666667,5.43491666666667,9.57041666666667,13.9014166666667,13.5049583333333,8.693375,6.771625,5.6844375,8.77414583333333,7.99354166666667,2.54116666666667,2.321875,3.73235416666667,5.81054166666667,3.7218125,2.02895833333333,2.456875,4.05441666666667,4.79629166666667,6.2793125,7.57410416666667,7.04152083333333,7.94997916666667,6.68847916666667,10.8325625,8.95427083333333,6.78097916666667,9.45233333333333,10.1212083333333,8.3061875,9.64195833333333,8.10870833333333,8.442875,7.60739583333333,7.09545833333333,6.69897916666667,6.32302083333333,7.55508333333333,4.4639375,6.9599375,6.072125,4.92335416666667,6.64620833333333,5.8008125,9.99825,10.7395625,11.2195,10.0193541666667,10.0506666666667,9.8941875,10.6558541666667,10.2898333333333,9.69583333333333,10.1755,10.050625,8.94429166666667,8.93375,8.63075,7.93120833333333,7.26314583333333,9.91497916666667,10.8333958333333,10.342,12.3770208333333,14.3808541666667,16.018375,13.5567083333333,15.0585,13.7233958333333,14.2561666666667,13.7341458333333,14.0359791666667,14.7147916666667,14.5370833333333,15.173875,16.1546458333333,17.354
"CAL 2014",3.60920833333333,1.90070833333333,2.40560416666667,3.05889583333333,3.219625,2.51416666666667,3.7030625,5.794625,3.42610416666667,3.46295833333333,6.24075,3.81104166666667,4.112,4.1436875,7.55627083333333,7.74264583333333,8.69454166666667,9.96004166666667,8.38502083333333,7.63685416666667,8.82064583333333,5.8095625,2.37002083333333,2.32922916666667,2.89189583333333,2.33420833333333,4.984375,7.000875,4.6201875,4.61814583333333,4.25725,5.9165,8.92504166666667,7.50372916666667,6.21472916666667,5.27620833333333,6.20160416666667,7.83970833333333,9.8305625,5.56216666666667,7.3974375,9.23416666666667,10.2769791666667,6.8031875,9.4805,8.290375,9.2159375,8.901875,9.538125,9.5339375,10.2890833333333,9.932375,12.4057291666667,12.31775,8.98491666666667,11.2522916666667,11.19525,5.9273125,10.2163958333333,12.3483541666667,17.4590208333333,15.1418541666667,8.9234375,5.92525,5.84560416666667,9.8023125,11.5852708333333,11.7111875,11.1505833333333,9.19345833333333,11.4761458333333,11.5406041666667,9.18102083333333,11.170125,8.5856875,10.6953333333333,9.72483333333333,12.11225,14.3345625,11.6456666666667,12.2806666666667,15.8283958333333,15.1779375,16.259625,10.6081041666667,11.0016041666667,13.2118125,11.528125,12.4304791666667,12.3788958333333,12.2281666666667,11.3587291666667,14.3060625,14.1913333333333,13.5416666666667,13.8575208333333,12.5922708333333,10.6260416666667,12.4099583333333,16.6087291666667,14.6518541666667,14.1901458333333,14.1564166666667,13.8012083333333
"CAL 2015",2.50620833333333,4.33577083333333,2.88716666666667,0.563020833333333,0.4858125,2.84222916666667,7.02108333333333,7.19775,9.8699375,5.99791666666667,2.53239583333333,3.73466666666667,0.734020833333333,1.7239375,4.16885416666667,3.48870833333333,3.20054166666667,3.75545833333333,4.65208333333333,5.34627083333333,4.33420833333333,8.07020833333333,7.94652083333333,7.75908333333333,7.14839583333333,2.72922916666667,2.60589583333333,3.67785416666667,3.69672916666667,5.00445833333333,3.95360416666667,2.46572916666667,2.17970833333333,2.42002083333333,4.36702083333333,4.35410416666667,6.770875,9.80202083333333,8.96075,11.1411666666667,8.95729166666667,9.30977083333333,8.18535416666667,5.6253125,4.98060416666667,5.1880625,10.2841458333333,8.44989583333333,6.83975,7.2556875,8.27766666666667,7.7020625,5.7543125,9.80729166666667,12.93975,12.3623541666667,11.672125,7.093625,3.75422916666667,2.3393125,4.45797916666667,5.68525,6.48027083333333,3.825125,4.64785416666667,4.56852083333333,9.8676875,6.86070833333333,7.51220833333333,5.9371875,5.33525,10.646,8.509125,10.5944166666667,8.89277083333333,10.6930416666667,10.1105833333333,8.55135416666667,7.68745833333333,7.42002083333333,7.54366666666667,8.56939583333333,10.5610625,10.989125,12.1793541666667,10.5316041666667,10.925875,11.0068958333333,11.1068333333333,8.21691666666667,7.91935416666667,9.10752083333333,10.4696041666667,7.58904166666667,6.09289583333333,8.656,10.4573541666667,7.62620833333333,11.3531875,9.89516666666667,10.9752083333333,10.0774583333333,13.4826041666667,16.3093333333333
"CAL 2016",-0.8411875,-1.46941666666667,1.653375,4.39883333333333,0.9939375,2.80979166666667,3.4901875,2.75185416666667,0.0960416666666667,0.75625,1.83372916666667,2.80658333333333,1.24133333333333,3.27310416666667,7.71916666666667,7.62195833333333,6.23310416666667,6.5284375,6.73022916666667,8.085625,5.059625,4.23791666666667,4.79195833333333,7.828375,7.6086875,5.79625,5.59327083333333,7.20014583333333,6.65583333333333,5.12377083333333,4.4073125,3.49254166666667,3.76864583333333,4.3366875,4.9033125,6.71927083333333,6.3695,6.14585416666667,6.09039583333333,5.99841666666667,6.55047916666667,5.24395833333333,5.90195833333333,5.84320833333333,6.4989375,7.46866666666667,6.25929166666667,6.17095833333333,4.56304166666667,3.91089583333333,5.22983333333333,8.23452083333333,6.831,7.84352083333333,7.95027083333333,5.592625,3.45760416666667,6.4165625,3.64827083333333,3.0533125,3.59064583333333,1.55877083333333,4.293125,4.41204166666667,9.31579166666667,8.53139583333333,7.29495833333333,8.4665625,11.4479583333333,10.4533541666667,11.5859375,15.1080208333333,15.895875,16.6709166666667,17.1514791666667,14.11725,9.0839375,8.96522916666667,9.24283333333333,11.3236458333333,9.74077083333333,12.1093333333333,8.21704166666667,11.0441875,11.3335208333333,11.0588125,10.75575,10.891625,9.91804166666667,13.0906458333333,11.8800416666667,13.4442916666667,13.945125,13.3114166666667,14.6583541666667,15.444875,12.17875,14.3691458333333,17.8493333333333,16.44125,16.3272916666667,15.8044791666667,15.8903333333333,15.7381458333333
"CAL 2017",0.5511875,-0.474833333333333,1.28154166666667,2.59770833333333,2.40208333333333,3.0995,3.00366666666667,3.2805625,2.11270833333333,4.06939583333333,5.05052083333333,3.68477083333333,7.9393125,7.89110416666667,8.03814583333333,8.67733333333333,7.48972916666667,7.2058125,3.56235416666667,4.16852083333333,7.1446875,4.486375,1.57429166666667,0.691208333333333,4.21539583333333,3.5013125,6.583375,7.48808333333333,7.747625,6.20422916666667,6.81727083333333,10.0986041666667,9.63652083333333,9.05947916666667,7.5530625,6.76189583333333,8.35960416666667,8.9306875,9.30454166666667,9.94166666666667,10.0081041666667,6.73072916666667,7.71429166666667,8.92839583333333,9.1276875,7.4216875,6.903125,6.69266666666667,6.15683333333333,5.69060416666667,3.6473125,9.41035416666667,11.2710833333333,10.9114166666667,7.06085416666667,7.386625,5.21289583333333,3.1825625,5.68545833333333,8.36079166666667,8.24177083333333,7.5016875,9.16733333333333,11.2294791666667,10.8394375,13.10825,10.9211666666667,10.9154791666667,12.3932916666667,12.1870416666667,11.6110833333333,11.2620416666667,9.54975,11.1899583333333,10.6952708333333,10.5480625,11.83725,10.033125,12.8673541666667,10.3932916666667,10.3561666666667,10.2986041666667,8.4176875,8.0625625,10.8792291666667,10.404625,15.4495833333333,18.6526666666667,19.952125,17.1903125,17.3384166666667,11.3171666666667,11.6301458333333,13.5011458333333,13.7930208333333,13.9356666666667,9.94316666666667,10.2623333333333,9.72258333333333,9.83770833333333,11.0327083333333,8.942625,12.4328958333333,12.6038541666667
"CAL 2018",-0.5631875,-3.25841666666667,-2.58341666666667,-0.9833125,-0.00487499999999999,0.245208333333333,1.19983333333333,1.30058333333333,1.69197916666667,1.596125,1.6673125,0.782916666666667,4.0756875,3.1485,3.77766666666667,4.79964583333333,3.801625,1.79664583333333,-0.268270833333333,-0.353479166666667,1.23320833333333,1.29529166666667,4.36889583333333,7.14352083333333,5.32497916666667,3.10170833333333,3.43220833333333,2.3985625,4.01997916666667,3.6026875,0.761708333333333,2.04997916666667,3.31479166666667,2.39697916666667,1.00708333333333,1.93779166666667,1.70075,2.54670833333333,4.92404166666667,8.25177083333333,6.637125,6.1015,6.42025,5.80189583333333,7.94102083333333,6.106625,8.73995833333333,8.46654166666667,9.05152083333333,9.44397916666667,11.6388541666667,13.586625,9.5143125,9.51727083333333,8.12972916666667,8.71745833333333,8.49552083333333,6.5504375,7.67835416666667,7.34610416666667,5.58385416666667,6.95783333333333,6.81152083333333,5.52085416666667,7.189875,6.86716666666667,11.5319166666667,12.7414583333333,15.8997083333333,13.5704583333333,11.5596875,7.38835416666667,8.21895833333333,8.0135625,12.2174166666667,11.1055416666667,11.7065833333333,11.3322291666667,10.44975,10.9607708333333,11.4114583333333,13.0411458333333,13.4344791666667,13.9595833333333,11.12225,13.3553958333333,13.8171458333333,15.8540208333333,16.7396041666667,16.2318125,16.9463541666667,16.5760416666667,18.6078125,17.2293333333333,18.643375,17.5897083333333,17.3892083333333,16.8585416666667,15.9295208333333,14.6697291666667,15.172625,13.9035208333333,13.6341041666667,14.6469583333333
"CAL 2019",3.9159375,3.91733333333333,6.01704166666667,5.93352083333333,5.96477083333333,4.15729166666667,1.04352083333333,1.25233333333333,4.57533333333333,0.970395833333333,2.76785416666667,0.5211875,3.53045833333333,3.47860416666667,5.49445833333333,6.39295833333333,3.7399375,1.04416666666667,3.06020833333333,3.37327083333333,7.019125,10.8299583333333,11.5400833333333,8.05322916666667,4.86758333333333,4.67979166666667,6.25672916666667,8.05322916666667,9.33770833333333,8.805125,8.83645833333333,6.8416875,3.41427083333333,2.94552083333333,4.596125,3.08154166666667,4.07379166666667,7.03954166666667,4.0419375,6.9881875,7.15383333333333,7.1754375,5.5654375,6.01458333333333,4.81460416666667,4.74233333333333,5.46325,6.24652083333333,6.6018125,8.1570625,9.2614375,12.2680416666667,14.2191458333333,14.4390416666667,13.2592708333333,10.2238541666667,11.3204791666667,10.5169791666667,8.35622916666667,7.58360416666667,10.2559166666667,9.78560416666667,10.2977083333333,10.6631041666667,8.59627083333333,5.35891666666667,4.78385416666667,6.46583333333333,6.47627083333333,4.1369375,4.51297916666667,7.31145833333333,5.870625,6.54845833333333,8.67691666666667,13.3431458333333,13.8420625,15.6894583333333,12.123,12.5805208333333,9.80766666666667,10.9452916666667,11.6442916666667,10.7675416666667,9.1591875,11.4669791666667,12.4577083333333,8.85716666666667,10.4859166666667,9.7238125,8.33502083333333,7.81189583333333,9.21252083333333,10.4229166666667,11.6860208333333,12.4582916666667,11.1956458333333,11.5084583333333,9.69270833333333,10.559,10.5892083333333,12.0198333333333,11.1013958333333,10.0050833333333
"CAL 2020",0.895958333333333,0.760583333333333,1.81660416666667,1.65991666666667,1.80597916666667,2.87225,1.1048125,0.728520833333333,0.3415,4.46033333333333,4.85847916666667,2.9665625,4.58697916666667,2.8098125,1.26227083333333,2.632,3.47897916666667,4.555125,2.49514583333333,4.7645625,3.28014583333333,3.30027083333333,1.96102083333333,3.74016666666667,3.9171875,5.94497916666667,8.64102083333333,9.23622916666667,6.551625,6.23789583333333,3.05,3.771,5.9761875,5.86114583333333,7.01077083333333,5.767125,3.028375,6.1856875,10.5618958333333,8.12866666666667,6.68541666666667,8.03360416666667,6.00822916666667,10.7074166666667,10.9482291666667,7.29197916666667,5.17033333333333,5.78585416666667,9.61020833333333,7.752875,5.3805,7.417,8.1793125,7.62454166666667,7.936625,9.46185416666667,10.1399791666667,10.7870416666667,11.69725,8.50316666666667,7.18758333333333,6.27835416666667,4.87802083333333,7.6375625,7.1568125,9.172,9.15214583333333,7.28158333333333,8.54397916666667,11.048,10.5907083333333,13.0048333333333,10.9894166666667,5.9655625,6.5606875,6.15347916666667,4.198625,7.86570833333333,8.98447916666667,10.5723125,11.0529166666667,12.2431875,13.5162291666667,16.8542708333333,11.9181875,10.593875,9.1213125,11.0110833333333,12.3146875,13.1189583333333,12.7428541666667,16.4991458333333,17.6974583333333,14.9445416666667,14.0773541666667,14.9640625,12.5768541666667,10.8435625,8.83910416666667,7.42872916666667,10.885625,9.7683125,9.80820833333333,10.5621458333333
"CAL 2021",7.069375,6.682625,5.61414583333333,3.42641666666667,0.190416666666667,1.7721875,0.545854166666667,0.336625,3.85610416666667,7.00666666666667,6.63041666666667,4.80941666666667,4.42210416666667,2.3695625,2.89316666666667,5.32222916666667,5.3321875,8.6905625,8.3550625,9.66160416666667,9.76641666666667,7.6644375,5.93804166666667,6.462,7.93804166666667,5.29058333333333,5.604625,4.34879166666667,3.96110416666667,7.477875,12.4127916666667,12.1619166666667,7.58239583333333,5.33139583333333,4.36702083333333,8.08954166666667,5.30010416666667,1.00727083333333,1.09127083333333,2.48414583333333,4.66166666666667,2.25385416666667,0.817166666666667,0.806458333333333,1.80064583333333,3.21410416666667,5.31775,6.970875,5.6943125,6.79329166666667,5.09152083333333,9.7666875,7.91654166666667,6.20777083333333,8.622,9.36604166666667,7.68375,9.1156875,7.71808333333333,8.13658333333333,7.18416666666667,6.45141666666667,5.6140625,6.012625,6.60883333333333,3.59445833333333,6.49358333333333,4.2849375,4.03397916666667,5.40466666666667,4.18060416666667,9.23445833333333,9.91464583333333,11.0429375,9.78902083333333,10.5513958333333,10.5309583333333,10.2586875,9.76575,10.57225,9.64064583333333,10.1126875,8.3463125,8.04279166666667,8.12545833333333,6.46222916666667,6.44220833333333,9.2970625,10.2698541666667,11.397625,12.7334166666667,14.9705416666667,17.30825,15.0420833333333,15.4387708333333,15.7528125,14.491375,12.840375,14.321875,14.3438125,14.1024583333333,14.5532083333333,15.744875,16.3502916666667
"CAR 2014",4.49845833333333,2.92983333333333,2.44152083333333,3.49539583333333,2.95725,2.59554166666667,5.70410416666667,6.10029166666667,2.60189583333333,5.95341666666667,6.77360416666667,3.75420833333333,5.811,4.33089583333333,8.33675,7.7658125,8.81716666666667,9.91264583333333,8.30691666666667,8.20489583333333,9.77164583333333,5.9575625,2.52064583333333,2.63239583333333,2.32689583333333,2.83252083333333,6.9574375,5.58777083333333,4.78889583333333,4.69722916666667,6.66583333333333,5.9821875,8.76872916666667,6.59222916666667,6.52091666666667,6.39302083333333,6.43275,7.49120833333333,11.3187708333333,6.51029166666667,6.626,10.5079583333333,8.291875,6.199625,8.30945833333333,6.94083333333333,6.3865625,7.4993125,9.63047916666667,6.88208333333333,8.07614583333333,8.068875,8.30175,10.1322708333333,7.49008333333333,12.2377708333333,12.4716041666667,7.32175,9.57141666666667,10.8174375,11.6764583333333,10.6831458333333,7.2833125,4.8291875,5.69925,8.33275,11.8361041666667,11.3289375,10.8688333333333,10.0650833333333,9.95541666666667,10.0574791666667,8.3655,8.84654166666667,9.15245833333333,7.82414583333333,10.0588541666667,11.7870625,13.2119791666667,10.877,12.445,13.6954583333333,14.8986666666667,12.1781458333333,7.26302083333333,7.48879166666667,10.698625,9.32116666666667,11.9718541666667,10.2772708333333,10.7106875,10.8837708333333,11.7460208333333,14.4446875,14.8472083333333,14.7839791666667,11.4109166666667,9.45464583333333,12.0324791666667,15.2313333333333,13.9016041666667,14.1468125,14.0747291666667,12.6398125
"CAR 2015",3.2796875,5.4394375,3.5961875,1.02722916666667,0.536354166666667,3.3931875,7.318,6.7468125,10.4591666666667,4.8111875,4.14145833333333,3.5380625,3.6051875,3.49622916666667,5.15985416666667,1.62208333333333,1.8843125,1.70327083333333,4.42485416666667,5.69052083333333,4.527625,7.5075625,6.258375,7.59133333333333,5.47785416666667,2.5104375,3.8810625,3.82779166666667,4.47139583333333,6.01241666666667,4.02472916666667,3.07502083333333,1.95539583333333,1.48925,4.1235625,5.48075,7.9040625,10.2037083333333,8.1873125,9.8124375,10.4578333333333,10.2718125,10.8203958333333,5.63472916666667,3.9434375,5.82179166666667,10.5782916666667,6.9124375,6.30777083333333,8.3316875,8.28720833333333,5.88108333333333,6.79066666666667,11.5965416666667,13.0423125,11.0225208333333,9.60339583333333,4.80570833333333,2.25722916666667,1.88608333333333,4.22133333333333,5.22935416666667,4.93397916666667,4.41445833333333,4.44141666666667,4.10258333333333,9.5503125,6.58485416666667,6.17529166666667,4.63675,6.0838125,8.38458333333333,9.21547916666667,10.78,9.37925,8.56297916666667,9.59716666666667,7.9610625,7.63508333333333,7.61270833333333,6.3906875,6.7395,10.0242916666667,11.6592291666667,11.7257708333333,10.2720625,9.70041666666667,9.04827083333333,9.536875,8.1191875,8.58835416666667,7.05029166666667,8.05252083333333,6.88775,7.06495833333333,8.185125,9.24060416666667,8.00558333333333,11.1027708333333,10.7870416666667,9.47285416666667,9.86439583333333,13.5471666666667,14.3223125
"CAR 2016",-1.11554166666667,-1.1265,3.36283333333333,5.294875,0.255,2.11508333333333,1.78025,1.03729166666667,0.178875,1.078,3.40654166666667,2.5225,2.61545833333333,5.00783333333333,8.06583333333333,8.61670833333333,7.60333333333333,5.00920833333333,4.91233333333333,6.36445833333333,4.526625,4.960625,5.68420833333333,7.539875,7.79625,6.014125,6.33754166666667,6.6165,7.25029166666667,5.12720833333333,3.60983333333333,3.31275,2.3935,3.50516666666667,5.325875,7.70345833333333,6.1475,5.141125,5.32395833333333,6.03695833333333,5.83616666666667,5.45125,6.25145833333333,6.43466666666667,6.86575,6.447375,4.97904166666667,4.60983333333333,2.70104166666667,3.176375,6.07229166666667,6.96516666666667,7.69475,8.29979166666667,6.557875,4.72395833333333,2.16454166666667,6.07741666666667,2.92329166666667,2.0445,2.63758333333333,3.28591666666667,3.74904166666667,5.9365,9.786625,8.95354166666667,7.458375,9.17841666666667,11.5126666666667,10.453,9.20141666666667,14.4962083333333,16.0445416666667,15.601,12.86625,13.699875,7.04375,8.635375,8.18633333333333,10.523125,11.463125,9.51029166666667,8.64054166666667,11.1972083333333,11.654,9.73720833333333,10.751125,10.4029166666667,7.80433333333333,9.23045833333333,11.821125,14.6364166666667,12.8424166666667,11.1320416666667,11.889,12.2302083333333,9.61191666666667,10.213,12.47025,13.6322083333333,16.4175,16.2641666666667,15.0155416666667,14.8051666666667
"CAR 2017",0.7091875,-0.739416666666667,1.92477083333333,2.64672916666667,2.56995833333333,1.75808333333333,1.88939583333333,1.99845833333333,2.21945833333333,4.80545833333333,4.0850625,4.49989583333333,8.91614583333333,6.61875,8.3095,8.17745833333333,7.44729166666667,6.72752083333333,2.27689583333333,4.14360416666667,6.69420833333333,4.8378125,2.30158333333333,0.872333333333333,3.06502083333333,4.45925,7.5745,7.57827083333333,7.9014375,6.0896875,8.26197916666667,10.8911458333333,9.97014583333333,8.1546875,7.33654166666667,8.8903125,7.88902083333333,8.09664583333333,9.06383333333333,8.54139583333333,10.795125,7.770875,6.33620833333333,8.8685625,7.38360416666667,6.64422916666667,6.08904166666667,5.88902083333333,4.98925,2.15541666666667,3.54627083333333,10.1886875,10.9894583333333,8.39154166666667,5.490875,6.901375,2.22854166666667,2.16554166666667,4.27960416666667,6.61427083333333,6.800625,7.09202083333333,8.68683333333333,10.6720625,9.282125,9.84325,10.0313125,8.6554375,8.63172916666667,7.7574375,8.03729166666667,9.36479166666667,8.10175,10.380375,11.5042916666667,12.32275,12.5354375,11.7636666666667,14.6148333333333,10.6945625,9.84427083333333,9.16247916666667,7.78610416666667,9.28375,11.8018333333333,10.6331458333333,15.869375,19.264625,19.8447083333333,17.7667083333333,13.6462083333333,12.4910625,11.9667708333333,12.68025,13.5938125,13.0938333333333,10.191875,10.9506041666667,10.2255416666667,9.68720833333333,8.51047916666667,7.92045833333333,10.6111458333333,13.0608125
"CAR 2018",-1.0063125,-4.873875,-4.44327083333333,-1.61689583333333,-0.3349375,-0.2235625,1.48464583333333,0.986333333333333,1.53529166666667,2.30347916666667,2.00725,0.322729166666667,3.3435625,3.39733333333333,3.45970833333333,4.98510416666667,4.03810416666667,2.30189583333333,-0.201416666666667,-0.419854166666667,0.142645833333333,1.7970625,6.0091875,7.61816666666667,5.4755,4.6654375,4.69464583333333,3.3506875,3.85947916666667,3.75614583333333,2.39591666666667,2.94070833333333,1.8345625,1.67954166666667,1.66560416666667,1.53360416666667,1.65914583333333,2.32697916666667,5.29902083333333,9.20216666666667,8.25552083333333,8.1723125,5.41789583333333,6.9993125,6.51339583333333,6.1235625,9.50822916666667,8.99189583333333,10.3719375,12.0116458333333,13.211,14.5053541666667,9.96508333333333,10.2782083333333,9.17070833333333,9.2873125,9.0215,6.85616666666667,7.37464583333333,5.816875,5.30545833333333,5.12216666666667,5.90739583333333,6.2199375,6.65914583333333,8.11508333333333,12.6092291666667,14.532875,15.0189791666667,13.9854791666667,13.7172083333333,8.495375,9.15577083333333,9.28664583333333,12.6906041666667,9.97508333333333,11.7837708333333,12.5809166666667,10.2752916666667,11.0584583333333,11.8985416666667,14.4250625,14.474625,12.3017291666667,7.984875,13.0107291666667,14.7716041666667,13.2047708333333,14.4349791666667,15.94925,17.7500625,17.6952291666667,15.4461666666667,17.3805833333333,19.0402083333333,17.2432916666667,17.0099791666667,13.8882083333333,12.7961875,12.8150208333333,14.1221041666667,13.0741458333333,14.0389375,14.0159166666667
"CAR 2019",6.35104166666667,4.1541875,6.58475,6.42777083333333,5.904,4.31172916666667,2.497375,2.13120833333333,3.50510416666667,1.94277083333333,2.06877083333333,0.684583333333333,2.87579166666667,3.54695833333333,4.42708333333333,5.3281875,3.34797916666667,1.04175,2.04797916666667,3.3045,7.3063125,10.1219791666667,11.2726875,8.3533125,5.1703125,4.59452083333333,5.90358333333333,8.1024375,9.62027083333333,8.97152083333333,8.741375,5.4846875,3.44975,3.0844375,4.24825,2.29977083333333,3.69360416666667,5.97641666666667,3.37841666666667,5.380875,6.2178125,6.7073125,5.16716666666667,7.24291666666667,7.09591666666667,3.93229166666667,5.49514583333333,6.7939375,7.84135416666667,9.52302083333333,10.4189791666667,13.5149166666667,15.6811458333333,15.3264791666667,15.6072083333333,12.6097083333333,9.50504166666667,10.7907083333333,9.71339583333333,9.18060416666667,11.7000833333333,11.5278541666667,10.4842291666667,11.1882916666667,6.83629166666667,3.51533333333333,3.58814583333333,6.1859375,5.89285416666667,4.19610416666667,3.86116666666667,6.14335416666667,5.37922916666667,7.389375,9.51102083333333,13.2128125,14.6205625,16.6586458333333,14.5091875,11.7073125,9.79827083333333,11.7420416666667,11.5340416666667,9.49429166666667,8.70925,9.34833333333333,10.4143958333333,9.24291666666667,9.96479166666667,8.58352083333333,8.18520833333333,9.05133333333333,7.8308125,11.6064583333333,11.816,13.22575,12.0985416666667,11.7114166666667,8.41710416666667,9.82914583333333,11.4266041666667,12.1392916666667,10.1010833333333,9.8811875
"CAR 2020",0.522916666666667,1.59310416666667,2.5580625,2.64204166666667,2.7045,3.73202083333333,1.64427083333333,1.23527083333333,0.793958333333333,6.5701875,5.80714583333333,3.6163125,5.5873125,2.65235416666667,1.77091666666667,1.90739583333333,4.52870833333333,4.06754166666667,2.39885416666667,5.51391666666667,3.60635416666667,3.34375,1.48527083333333,1.03495833333333,4.17233333333333,6.65572916666667,9.1479375,8.37341666666667,6.00658333333333,6.02729166666667,3.02991666666667,3.32308333333333,5.31508333333333,5.294,6.43560416666667,4.3504375,2.84025,6.2470625,11.9193541666667,9.28320833333333,8.2145625,8.58172916666667,7.24170833333333,11.7497708333333,11.80525,5.63925,3.78377083333333,5.42660416666667,10.0253125,8.71829166666667,7.44958333333333,6.46108333333333,7.92625,8.13702083333333,8.94304166666667,10.4187708333333,10.7627083333333,10.3348125,10.6070208333333,8.9696875,6.29922916666667,6.1619375,5.95047916666667,7.0844375,7.3459375,7.72404166666667,5.8490625,6.74877083333333,8.58697916666667,11.2023541666667,11.2572083333333,10.8641666666667,9.5341875,2.495125,5.18779166666667,4.27708333333333,3.7634375,7.11558333333333,8.49870833333333,9.21035416666667,11.5119791666667,12.6001458333333,13.6764375,17.6241875,12.5051458333333,11.721875,9.964,11.4391875,13.7073541666667,13.26825,13.4138541666667,17.1756041666667,18.863,17.737125,15.8443333333333,16.9945,12.15025,8.93866666666667,8.23722916666667,6.21629166666667,9.33647916666667,7.51514583333333,8.43472916666667,11.0206458333333
